City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Month,DayofWeek,Is_Weekend,Season,PM2.5_to_PM10_Ratio
Ahmedabad,2015-06-09,38.11,95.68,7.41,11.62,19.03,15.85,7.41,3.13,6.69,2.5,5.93,184.0,Moderate,6,1,0,Monsoon,0.39830685202438487
Ahmedabad,2015-06-10,45.5,95.68,8.56,15.59,24.15,15.85,8.56,0.76,3.82,5.09,8.52,220.0,Poor,6,2,0,Monsoon,0.47554347329072455
Ahmedabad,2015-06-11,36.98,95.68,8.21,11.52,19.74,15.85,8.21,0.52,5.17,3.63,8.16,215.0,Poor,6,3,0,Monsoon,0.3864966514789229
Ahmedabad,2015-06-12,43.58,95.68,8.26,13.33,21.58,15.85,8.26,1.02,7.56,3.59,6.79,226.0,Poor,6,4,0,Monsoon,0.4554765838683467
Ahmedabad,2015-06-13,45.49,95.68,9.63,14.91,24.53,15.85,9.63,0.81,2.94,3.67,6.62,251.0,Poor,6,5,1,Monsoon,0.47543895824164967
Ahmedabad,2015-06-14,38.06,95.68,8.67,18.57,27.25,15.85,8.67,1.05,4.63,2.85,5.12,216.0,Poor,6,6,1,Monsoon,0.3977842767790105
Ahmedabad,2015-06-15,45.41,95.68,9.35,20.55,29.9,15.85,9.35,0.74,4.5,2.83,7.18,237.0,Poor,6,0,0,Monsoon,0.47460283784905055
Ahmedabad,2015-06-16,37.71,95.68,8.54,16.26,24.8,15.85,8.54,0.87,4.6,2.52,7.61,198.0,Moderate,6,1,0,Monsoon,0.3941262500613895
Ahmedabad,2015-06-17,32.37,95.68,7.53,14.36,21.89,15.85,7.53,2.17,12.17,1.88,7.92,195.0,Moderate,6,2,0,Monsoon,0.33831521385540114
Ahmedabad,2015-06-18,34.74,95.68,7.59,13.51,21.11,15.85,7.59,4.11,12.22,1.82,6.19,187.0,Moderate,6,3,0,Monsoon,0.36308528048614885
Ahmedabad,2015-06-19,32.56,95.68,7.34,13.91,21.25,15.85,7.34,4.04,11.85,2.55,9.3,181.0,Moderate,6,4,0,Monsoon,0.340300999787824
Ahmedabad,2015-06-20,29.28,95.68,7.55,11.68,19.23,15.85,7.55,4.01,12.64,1.64,7.0,179.0,Moderate,6,5,1,Monsoon,0.3060200636912619
Ahmedabad,2015-06-21,20.46,95.68,7.15,10.61,17.76,15.85,7.15,5.62,12.7,1.26,5.17,188.0,Moderate,6,6,1,Monsoon,0.21383779040721373
Ahmedabad,2015-06-22,26.07,95.68,7.99,11.07,19.06,15.85,7.99,4.1,10.57,1.5,6.9,190.0,Moderate,6,0,0,Monsoon,0.27247073293822394
Ahmedabad,2015-06-23,21.43,95.68,7.45,11.16,18.62,15.85,7.45,4.99,7.38,1.4,6.69,185.0,Moderate,6,1,0,Monsoon,0.2239757501674775
Ahmedabad,2015-06-24,11.91,95.68,7.34,10.1,17.44,15.85,7.34,10.86,5.47,1.3,12.23,189.0,Moderate,6,2,0,Monsoon,0.12447742344818746
Ahmedabad,2015-06-25,57.75,95.68,8.68,9.68,18.36,15.85,8.68,12.28,3.06,1.98,6.51,196.0,Moderate,6,3,0,Monsoon,0.6035744084074581
Ahmedabad,2015-06-26,66.39,95.68,8.58,12.79,21.36,15.85,8.58,11.09,4.96,1.76,6.18,201.0,Poor,6,4,0,Monsoon,0.6938754108081583
Ahmedabad,2015-06-27,62.61,95.68,9.15,9.83,18.98,15.85,9.15,12.31,6.44,1.87,5.47,231.0,Poor,6,5,1,Monsoon,0.6543687222578519
Ahmedabad,2015-06-28,47.5,95.68,8.07,9.53,17.59,15.85,8.07,13.91,7.28,1.34,3.97,196.0,Moderate,6,6,1,Monsoon,0.49644648310570144
Ahmedabad,2015-06-29,111.8,95.68,9.23,11.51,20.74,15.85,9.23,5.27,5.99,1.84,5.69,220.0,Poor,6,0,0,Monsoon,1.168478248657209
Ahmedabad,2015-06-30,30.0,95.68,8.87,13.59,22.64,15.85,8.87,8.09,6.31,1.32,4.59,244.0,Poor,6,1,0,Monsoon,0.31354514722465354
Ahmedabad,2015-07-01,4.66,95.68,9.01,10.9,20.36,15.85,9.01,7.31,6.38,1.27,3.94,223.0,Poor,7,2,0,Monsoon,0.04870401286889619
Ahmedabad,2015-07-02,48.72,95.68,9.56,11.94,21.5,15.85,9.56,5.72,6.61,1.77,4.96,230.0,Poor,7,3,0,Monsoon,0.5091973190928374
Ahmedabad,2015-07-03,49.7,95.68,9.43,9.81,19.23,15.85,9.43,6.78,6.42,2.0,4.79,243.0,Poor,7,4,0,Monsoon,0.5194397939021761
Ahmedabad,2015-07-04,48.1,95.68,8.03,9.53,17.57,15.85,8.03,9.33,7.6,1.68,4.41,215.0,Poor,7,5,1,Monsoon,0.5027173860501946
Ahmedabad,2015-07-05,47.43,95.68,8.11,9.45,17.56,15.85,8.11,7.93,7.08,2.1,3.6,199.0,Moderate,7,6,1,Monsoon,0.49571487776217726
Ahmedabad,2015-07-06,51.74,95.68,8.91,12.38,21.28,15.85,8.91,10.05,5.78,2.15,3.64,200.0,Moderate,7,0,0,Monsoon,0.5407608639134525
Ahmedabad,2015-07-07,42.68,95.68,9.74,11.08,20.82,15.85,9.74,10.87,4.44,1.62,4.96,226.0,Poor,7,1,0,Monsoon,0.4460702294516071
Ahmedabad,2015-07-08,38.45,95.68,10.55,7.8,18.35,15.85,10.55,10.28,3.24,2.46,4.79,241.0,Poor,7,2,0,Monsoon,0.401860363692931
Ahmedabad,2015-07-09,46.69,95.68,11.48,0.17,11.64,15.85,11.48,10.25,5.76,1.77,4.34,222.0,Poor,7,3,0,Monsoon,0.4879807641306358
Ahmedabad,2015-07-10,55.27,95.68,11.55,0.12,11.66,15.85,11.55,12.7,6.55,1.69,4.17,223.0,Poor,7,4,0,Monsoon,0.5776546762368867
Ahmedabad,2015-07-11,149.03,95.68,11.49,0.16,11.65,15.85,11.49,10.07,7.27,1.71,5.72,248.0,Poor,7,5,1,Monsoon,1.557587776363004
Ahmedabad,2015-07-12,86.57,95.68,11.47,0.17,11.64,15.85,11.47,11.09,6.53,1.57,3.85,300.0,Poor,7,6,1,Monsoon,0.9047867798412752
Ahmedabad,2015-07-13,111.77,95.68,11.3,0.24,11.53,15.85,11.3,7.73,4.67,1.72,4.52,232.0,Poor,7,0,0,Monsoon,1.1681647035099842
Ahmedabad,2015-07-14,151.4,95.68,10.8,0.36,11.16,15.85,10.8,7.8,5.46,0.95,3.54,330.0,Very Poor,7,1,0,Monsoon,1.5823578429937517
Ahmedabad,2015-07-15,51.35,95.68,8.0,2.69,10.67,15.85,8.0,10.0,5.76,1.54,4.32,223.0,Poor,7,2,0,Monsoon,0.536684776999532
Ahmedabad,2015-07-16,65.37,95.68,0.64,8.07,8.57,15.85,0.64,16.31,8.02,1.63,4.34,105.0,Moderate,7,3,0,Monsoon,0.6832148758025202
Ahmedabad,2015-07-17,56.28,95.68,0.6,8.02,8.51,15.85,0.6,18.93,6.2,1.52,3.74,101.0,Moderate,7,4,0,Monsoon,0.5882106961934501
Ahmedabad,2015-07-18,48.17,95.68,0.65,8.0,8.55,15.85,0.65,18.99,7.97,1.23,4.74,93.0,Satisfactory,7,5,1,Monsoon,0.5034489913937187
Ahmedabad,2015-07-19,33.56,95.68,0.72,7.89,8.56,15.85,0.72,11.28,10.18,0.61,3.85,67.0,Satisfactory,7,6,1,Monsoon,0.35075250469531244
Ahmedabad,2015-07-20,31.3,95.68,0.55,8.1,8.49,15.85,0.55,10.29,7.44,0.52,2.31,60.0,Satisfactory,7,0,0,Monsoon,0.32713210360438855
Ahmedabad,2015-07-21,48.12,95.68,0.67,7.9,8.43,15.85,0.67,1.28,6.3,5.0,21.75,118.0,Moderate,7,1,0,Monsoon,0.5029264161483442
Ahmedabad,2015-07-22,57.11,95.68,0.55,8.28,8.42,15.85,0.55,14.58,2.6,2.81,14.53,90.0,Satisfactory,7,2,0,Monsoon,0.5968854452666654
Ahmedabad,2015-07-23,34.72,95.68,0.1,9.73,7.88,15.85,0.1,13.62,4.87,1.44,5.22,78.0,Satisfactory,7,3,0,Monsoon,0.36287625038799903
Ahmedabad,2015-07-24,29.22,95.68,0.06,9.57,7.77,15.85,0.06,13.58,5.08,1.37,3.65,48.0,Good,7,4,0,Monsoon,0.30539297339681254
Ahmedabad,2015-07-25,29.79,95.68,0.14,8.64,7.97,15.85,0.14,15.11,5.34,0.36,1.05,53.0,Satisfactory,7,5,1,Monsoon,0.31135033119408095
Ahmedabad,2015-07-26,59.95,95.68,0.18,8.78,8.16,15.85,0.18,11.52,2.79,0.52,1.23,91.0,Satisfactory,7,6,1,Monsoon,0.6265677192039327
Ahmedabad,2015-07-27,19.2,95.68,1.52,9.45,9.74,15.85,1.52,11.23,4.61,1.29,3.29,70.0,Satisfactory,7,0,0,Monsoon,0.20066889422377826
Ahmedabad,2015-07-28,19.52,95.68,5.89,11.26,17.15,15.85,5.89,11.56,4.4,0.58,1.44,157.0,Moderate,7,1,0,Monsoon,0.20401337579417458
Ahmedabad,2015-07-29,35.16,95.68,5.75,10.89,16.64,15.85,5.75,14.7,3.67,1.61,3.71,158.0,Moderate,7,2,0,Monsoon,0.3674749125472939
Ahmedabad,2015-07-30,33.03,95.68,7.01,10.58,17.58,15.85,7.01,12.95,3.53,1.65,3.96,169.0,Moderate,7,3,0,Monsoon,0.34521320709434355
Ahmedabad,2015-07-31,40.95,95.68,6.92,10.47,17.39,15.85,6.92,19.8,3.38,2.05,5.08,174.0,Moderate,7,4,0,Monsoon,0.4279891259616521
Ahmedabad,2015-08-01,40.29,95.68,6.74,10.52,17.26,15.85,6.74,8.27,3.57,1.85,4.34,173.0,Moderate,8,5,1,Monsoon,0.4210911327227097
Ahmedabad,2015-08-02,41.16,95.68,6.91,10.51,17.42,15.85,6.91,13.48,3.69,1.8,4.23,172.0,Moderate,8,6,1,Monsoon,0.43018394199222465
Ahmedabad,2015-08-03,36.12,95.68,7.21,11.56,17.07,15.85,7.21,13.62,6.08,1.67,2.85,190.0,Moderate,8,0,0,Monsoon,0.37750835725848286
Ahmedabad,2015-08-04,28.51,95.68,6.69,20.52,27.21,15.85,6.69,5.69,7.65,1.36,2.17,171.0,Moderate,8,1,0,Monsoon,0.29797240491249577
Ahmedabad,2015-08-05,31.59,95.68,6.99,20.42,27.41,15.85,6.99,9.23,7.9,0.72,2.29,168.0,Moderate,8,2,0,Monsoon,0.3301630400275602
Ahmedabad,2015-08-06,42.56,95.68,7.17,20.4,27.57,15.85,7.17,6.28,9.86,1.36,2.94,172.0,Moderate,8,3,0,Monsoon,0.44481604886270854
Ahmedabad,2015-08-07,48.12,95.68,7.14,20.3,27.45,15.85,7.14,6.77,12.78,1.22,3.39,173.0,Moderate,8,4,0,Monsoon,0.5029264161483442
Ahmedabad,2015-08-08,37.09,95.68,7.22,20.21,27.42,15.85,7.22,8.66,7.94,0.86,2.98,175.0,Moderate,8,5,1,Monsoon,0.3876463170187467
Ahmedabad,2015-08-09,33.4,95.68,7.4,20.09,27.5,15.85,7.4,9.95,8.39,0.8,2.13,179.0,Moderate,8,6,1,Monsoon,0.34908026391011426
Ahmedabad,2015-08-10,38.64,95.68,7.35,20.21,27.55,15.85,7.35,9.74,6.28,1.31,2.8,174.0,Moderate,8,0,0,Monsoon,0.40384614962535376
Ahmedabad,2015-08-11,40.49,95.68,7.48,20.23,27.71,15.85,7.48,8.92,21.51,1.17,3.0,176.0,Moderate,8,1,0,Monsoon,0.4231814337042074
Ahmedabad,2015-08-12,41.37,95.68,7.47,20.2,27.68,15.85,7.47,11.73,19.8,1.82,2.85,179.0,Moderate,8,2,0,Monsoon,0.43237875802279724
Ahmedabad,2015-08-13,44.56,95.68,7.49,20.06,27.55,15.85,7.49,11.23,22.77,1.38,3.36,175.0,Moderate,8,3,0,Monsoon,0.4657190586776854
Ahmedabad,2015-08-14,65.68,95.68,7.57,19.94,27.51,15.85,7.57,8.21,30.21,3.62,5.79,177.0,Moderate,8,4,0,Monsoon,0.6864548423238416
Ahmedabad,2015-08-15,33.34,95.68,7.3,20.27,27.57,15.85,7.3,6.41,32.95,0.0,0.0,175.0,Moderate,8,5,1,Monsoon,0.348453173615665
Ahmedabad,2015-08-16,39.17,95.68,7.35,20.24,27.58,15.85,7.35,9.17,26.64,0.79,0.76,174.0,Moderate,8,6,1,Monsoon,0.40938544722632264
Ahmedabad,2015-08-17,34.0,95.68,7.41,20.1,27.51,15.85,7.41,9.64,17.17,1.21,1.8,179.0,Moderate,8,0,0,Monsoon,0.3553511668546074
Ahmedabad,2015-08-18,36.38,95.68,7.31,20.14,27.45,15.85,7.31,10.65,13.35,2.0,4.33,177.0,Moderate,8,1,0,Monsoon,0.3802257485344299
Ahmedabad,2015-08-19,38.35,95.68,7.41,20.16,27.57,15.85,7.41,9.33,18.59,1.63,3.74,180.0,Moderate,8,2,0,Monsoon,0.4008152132021821
Ahmedabad,2015-08-20,38.5,95.68,12.38,19.67,30.02,15.85,12.38,10.37,16.33,1.56,2.97,274.0,Poor,8,3,0,Monsoon,0.4023829389383054
Ahmedabad,2015-08-21,39.61,95.68,17.31,14.84,32.15,15.85,17.31,10.76,5.38,1.67,3.17,310.0,Very Poor,8,4,0,Monsoon,0.4139841093856176
Ahmedabad,2015-08-22,61.79,95.68,17.24,14.82,32.06,15.85,17.24,12.39,8.06,0.91,1.81,303.0,Very Poor,8,5,1,Monsoon,0.6457984882337114
Ahmedabad,2015-08-23,43.22,95.68,17.17,14.82,31.99,15.85,17.17,11.68,37.87,1.29,3.06,302.0,Very Poor,8,6,1,Monsoon,0.4517140421016509
Ahmedabad,2015-08-24,33.41,95.68,17.12,14.86,31.98,15.85,17.12,12.96,86.83,1.08,2.1,302.0,Very Poor,8,0,0,Monsoon,0.34918477895918915
Ahmedabad,2015-08-25,36.9,95.68,17.08,14.85,31.93,15.85,17.08,4.73,54.01,0.91,1.25,302.0,Very Poor,8,1,0,Monsoon,0.38566053108632387
Ahmedabad,2015-08-26,36.36,95.68,17.11,14.79,31.9,15.85,17.11,8.86,77.3,0.0,0.0,302.0,Very Poor,8,2,0,Monsoon,0.3800167184362801
Ahmedabad,2015-08-27,32.64,95.68,17.01,14.84,31.85,15.85,17.01,7.05,62.31,0.0,0.0,302.0,Very Poor,8,3,0,Monsoon,0.3411371201804231
Ahmedabad,2015-08-28,38.23,95.68,17.07,14.89,31.96,15.85,17.07,10.9,55.94,0.0,0.0,302.0,Very Poor,8,4,0,Monsoon,0.39956103261328346
Ahmedabad,2015-08-29,39.86,95.68,16.98,14.83,31.81,15.85,16.98,10.02,96.83,0.0,0.01,301.0,Very Poor,8,5,1,Monsoon,0.4165969856124897
Ahmedabad,2015-08-30,72.74,95.68,17.04,14.84,31.88,15.85,17.04,4.23,99.03,0.0,0.0,302.0,Very Poor,8,6,1,Monsoon,0.76024246697071
Ahmedabad,2015-08-31,43.2,95.68,17.05,14.86,31.91,15.85,17.05,5.96,59.99,0.0,0.0,302.0,Very Poor,8,0,0,Monsoon,0.4515050120035011
Ahmedabad,2015-09-01,63.2,95.68,17.03,14.82,31.85,15.85,17.03,3.69,7.57,0.0,0.0,302.0,Very Poor,9,1,0,Monsoon,0.6605351101532702
Ahmedabad,2015-09-02,64.73,95.68,17.01,14.82,31.83,15.85,17.01,6.45,12.13,0.0,0.0,302.0,Very Poor,9,2,0,Monsoon,0.6765259126617275
Ahmedabad,2015-09-03,65.28,95.68,17.04,14.85,31.89,15.85,17.04,6.13,18.2,0.0,0.0,301.0,Very Poor,9,3,0,Monsoon,0.6822742403608462
Ahmedabad,2015-09-04,67.86,95.68,16.97,14.87,31.84,15.85,16.97,8.87,16.53,0.0,0.0,302.0,Very Poor,9,4,0,Monsoon,0.7092391230221663
Ahmedabad,2015-09-05,52.4,95.68,16.97,14.81,31.78,15.85,16.97,9.89,22.55,0.0,0.0,301.0,Very Poor,9,5,1,Monsoon,0.5476588571523948
Ahmedabad,2015-09-06,33.33,95.68,16.95,14.89,31.84,15.85,16.95,6.88,33.58,0.0,0.0,302.0,Very Poor,9,6,1,Monsoon,0.3483486585665901
Ahmedabad,2015-09-07,29.52,95.68,16.94,14.88,31.82,15.85,16.94,8.56,40.65,0.0,0.0,301.0,Very Poor,9,0,0,Monsoon,0.30852842486905907
Ahmedabad,2015-09-08,15.53,95.68,17.0,14.85,31.85,15.85,17.0,15.13,34.18,0.0,0.0,301.0,Very Poor,9,1,0,Monsoon,0.16231187121329566
Ahmedabad,2015-09-09,57.51,95.68,16.31,50.9,67.22,15.85,16.31,8.73,15.39,0.0,10.52,118.0,Moderate,9,2,0,Monsoon,0.6010660472296608
Ahmedabad,2015-09-10,50.24,95.68,9.46,12.31,21.77,15.85,9.46,11.63,13.61,0.0,3.42,226.0,Poor,9,3,0,Monsoon,0.5250836065522199
Ahmedabad,2015-09-11,61.77,95.68,8.68,15.43,24.1,15.85,8.68,8.1,18.69,0.0,4.83,276.0,Poor,9,4,0,Monsoon,0.6455894581355617
Ahmedabad,2015-09-12,46.93,95.68,7.14,11.47,18.61,15.85,7.14,7.92,19.03,0.0,3.08,209.0,Poor,9,5,1,Monsoon,0.490489125308433
Ahmedabad,2015-09-13,43.01,95.68,6.82,9.96,16.78,15.85,6.82,11.58,20.59,0.0,2.5,179.0,Moderate,9,6,1,Monsoon,0.4495192260710783
Ahmedabad,2015-09-14,42.06,95.68,8.43,11.35,19.78,15.85,8.43,11.63,28.09,0.0,3.19,197.0,Moderate,9,0,0,Monsoon,0.4395902964089643
Ahmedabad,2015-09-15,44.94,95.68,7.14,10.94,18.07,15.85,7.14,5.85,59.38,0.0,2.21,229.0,Poor,9,1,0,Monsoon,0.469690630542531
Ahmedabad,2015-09-16,29.58,95.68,6.61,9.94,16.55,15.85,6.61,8.82,42.9,0.0,1.87,170.0,Moderate,9,2,0,Monsoon,0.30915551516350837
Ahmedabad,2015-09-17,32.15,95.68,6.5,9.7,16.2,15.85,6.5,9.2,39.02,0.0,2.73,164.0,Moderate,9,3,0,Monsoon,0.3360158827757537
Ahmedabad,2015-09-18,36.33,95.68,7.68,12.88,20.56,15.85,7.68,8.28,43.35,0.0,4.29,195.0,Moderate,9,4,0,Monsoon,0.37970317328905545
Ahmedabad,2015-09-19,24.46,95.68,8.45,10.99,19.44,15.85,8.45,12.59,44.55,0.0,2.52,220.0,Poor,9,5,1,Monsoon,0.2556438100371675
Ahmedabad,2015-09-20,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,118.0,Moderate,9,6,1,Monsoon,0.5076295933567141
Ahmedabad,2015-09-21,27.08,95.68,9.95,12.25,22.19,15.85,9.95,9.51,12.46,0.0,4.77,118.0,Moderate,9,0,0,Monsoon,0.28302675289478724
Ahmedabad,2015-09-22,59.29,95.68,9.21,9.68,18.89,15.85,9.21,5.98,7.69,0.0,3.24,217.0,Poor,9,1,0,Monsoon,0.6196697259649903
Ahmedabad,2015-09-23,65.32,95.68,10.61,9.62,20.23,15.85,10.61,3.69,4.74,0.0,3.63,254.0,Poor,9,2,0,Monsoon,0.6826923005571456
Ahmedabad,2015-09-24,47.39,95.68,9.26,10.48,19.74,15.85,9.26,7.72,7.71,0.0,3.41,241.0,Poor,9,3,0,Monsoon,0.49529681756587773
Ahmedabad,2015-09-25,43.88,95.68,8.69,19.75,28.44,15.85,8.69,4.83,11.53,0.0,3.24,244.0,Poor,9,4,0,Monsoon,0.4586120353405933
Ahmedabad,2015-09-26,28.35,95.68,9.05,13.62,22.68,15.85,9.05,7.47,15.95,0.0,3.26,243.0,Poor,9,5,1,Monsoon,0.2963001641272976
Ahmedabad,2015-09-27,3.59,95.68,11.26,14.17,25.44,15.85,11.26,9.6,20.38,0.0,4.02,244.0,Poor,9,6,1,Monsoon,0.03752090261788354
Ahmedabad,2015-09-28,3.04,95.68,16.31,21.5,37.81,15.85,16.31,13.73,30.05,0.02,9.33,327.0,Very Poor,9,0,0,Monsoon,0.031772574918764895
Ahmedabad,2015-09-29,19.14,95.68,10.33,30.6,40.93,15.85,10.33,10.96,29.36,0.0,8.36,390.0,Very Poor,9,1,0,Monsoon,0.20004180392932897
Ahmedabad,2015-09-30,69.12,95.68,8.85,32.41,41.26,15.85,8.85,15.63,28.45,0.0,7.16,231.0,Poor,9,2,0,Monsoon,0.7224080192056018
Ahmedabad,2015-10-01,76.41,95.68,17.96,34.7,52.67,15.85,17.96,15.44,31.49,0.0,7.51,396.0,Very Poor,10,3,0,Post-Monsoon,0.7985994899811926
Ahmedabad,2015-10-02,102.49,95.68,33.31,37.85,71.17,15.85,33.31,27.32,24.85,19.81,51.29,731.0,Severe,10,4,0,Post-Monsoon,1.0711747379684913
Ahmedabad,2015-10-03,127.94,95.68,11.14,28.38,39.52,15.85,11.14,25.59,15.17,8.14,29.23,466.0,Severe,10,5,1,Post-Monsoon,1.3371655378640726
Ahmedabad,2015-10-04,87.18,95.68,7.83,21.51,29.34,15.85,7.83,6.98,23.17,5.59,17.26,230.0,Poor,10,6,1,Post-Monsoon,0.9111621978348433
Ahmedabad,2015-10-05,99.73,95.68,20.16,30.23,50.39,15.85,20.16,32.74,20.91,8.58,27.22,309.0,Very Poor,10,0,0,Post-Monsoon,1.0423285844238233
Ahmedabad,2015-10-06,84.15,95.68,15.83,32.1,47.93,15.85,15.83,19.37,23.12,8.34,23.83,519.0,Severe,10,1,0,Post-Monsoon,0.8794941379651533
Ahmedabad,2015-10-07,92.12,95.68,18.21,32.5,50.71,15.85,18.21,31.75,29.97,6.26,26.4,397.0,Very Poor,10,2,0,Post-Monsoon,0.9627926320778362
Ahmedabad,2015-10-08,94.02,95.68,27.14,36.97,64.11,15.85,27.14,24.88,23.51,10.85,41.2,517.0,Severe,10,3,0,Post-Monsoon,0.9826504914020642
Ahmedabad,2015-10-09,150.27,95.68,15.9,34.86,50.77,15.85,15.9,26.35,31.96,9.13,37.83,653.0,Severe,10,4,0,Post-Monsoon,1.5705476424482898
Ahmedabad,2015-10-10,118.91,95.68,5.42,29.22,34.64,15.85,5.42,79.47,24.89,6.23,12.93,355.0,Very Poor,10,5,1,Post-Monsoon,1.2427884485494518
Ahmedabad,2015-10-11,91.41,95.68,5.19,23.45,28.63,15.85,5.19,25.44,6.25,0.69,1.25,227.0,Poor,10,6,1,Post-Monsoon,0.9553720635935193
Ahmedabad,2015-10-12,95.9,95.68,10.38,33.63,44.01,15.85,10.38,30.06,27.34,3.24,11.06,316.0,Very Poor,10,0,0,Post-Monsoon,1.0022993206281425
Ahmedabad,2015-10-13,137.87,95.68,20.2,32.98,53.18,15.85,20.2,21.89,17.41,12.76,39.39,536.0,Severe,10,1,0,Post-Monsoon,1.4409489815954328
Ahmedabad,2015-10-14,90.71,95.68,18.12,25.73,43.85,15.85,18.12,17.89,26.02,7.32,43.71,370.0,Very Poor,10,2,0,Post-Monsoon,0.9480560101582773
Ahmedabad,2015-10-15,108.68,95.68,17.03,32.87,49.9,15.85,17.03,22.59,19.56,12.47,51.84,551.0,Severe,10,3,0,Post-Monsoon,1.135869553345845
Ahmedabad,2015-10-16,98.79,95.68,17.72,31.2,48.92,15.85,17.72,26.09,30.19,8.22,41.58,393.0,Very Poor,10,4,0,Post-Monsoon,1.0325041698107842
Ahmedabad,2015-10-17,145.75,95.68,20.61,34.71,55.33,15.85,20.61,24.66,95.94,20.08,51.51,671.0,Severe,10,5,1,Post-Monsoon,1.5233068402664418
Ahmedabad,2015-10-18,179.43,95.68,52.33,39.42,91.75,15.85,52.33,39.15,112.01,31.75,102.65,969.0,Severe,10,6,1,Post-Monsoon,1.875313525550653
Ahmedabad,2015-10-19,170.52,95.68,15.49,35.22,48.6,15.85,15.49,34.03,53.98,10.76,31.62,471.0,Severe,10,0,0,Post-Monsoon,1.7821906168249309
Ahmedabad,2015-10-20,203.4,95.68,23.03,36.63,59.66,15.85,23.03,94.3,5.36,0.0,0.0,529.0,Severe,10,1,0,Post-Monsoon,2.125836098183151
Ahmedabad,2015-10-21,92.71,95.68,12.92,30.65,43.57,15.85,12.92,42.08,72.86,13.33,17.97,118.0,Moderate,10,2,0,Post-Monsoon,0.9689590199732543
Ahmedabad,2015-10-22,64.66,95.68,4.79,23.83,28.61,15.85,4.79,34.4,24.76,6.24,12.04,213.0,Poor,10,3,0,Post-Monsoon,0.6757943073182032
Ahmedabad,2015-10-23,78.14,95.68,10.58,28.93,39.51,15.85,10.58,44.91,35.56,4.72,8.87,297.0,Poor,10,4,0,Post-Monsoon,0.8166805934711476
Ahmedabad,2015-10-24,100.17,95.68,32.27,34.16,66.43,15.85,32.27,27.73,23.95,7.62,12.85,605.0,Severe,10,5,1,Post-Monsoon,1.0469272465831183
Ahmedabad,2015-10-25,147.35,95.68,34.64,39.1,73.74,15.85,34.64,46.09,26.43,5.8,5.08,691.0,Severe,10,6,1,Post-Monsoon,1.5400292481184232
Ahmedabad,2015-10-26,206.89,95.68,145.32,55.67,201.0,15.85,145.32,20.47,38.0,1.69,3.45,971.0,Severe,10,0,0,Post-Monsoon,2.1623118503102856
Ahmedabad,2015-10-27,114.84,95.68,38.09,40.31,78.39,15.85,38.09,22.94,30.19,26.0,72.61,118.0,Moderate,10,1,0,Post-Monsoon,1.200250823575974
Ahmedabad,2015-10-28,89.64,95.68,5.42,25.75,31.18,15.85,5.42,44.92,43.04,6.48,17.42,270.0,Poor,10,2,0,Post-Monsoon,0.9368728999072649
Ahmedabad,2015-10-29,51.72,95.68,1.89,21.15,23.04,15.85,1.89,37.31,66.58,3.96,11.1,188.0,Moderate,10,3,0,Post-Monsoon,0.5405518338153027
Ahmedabad,2015-10-30,54.59,95.68,2.31,18.33,20.64,15.85,2.31,19.08,42.43,3.47,10.25,114.0,Moderate,10,4,0,Post-Monsoon,0.5705476528997946
Ahmedabad,2015-10-31,46.5,95.68,1.22,12.1,13.32,15.85,1.22,13.73,61.56,1.9,4.5,143.0,Moderate,10,5,1,Post-Monsoon,0.485994978198213
Ahmedabad,2015-11-01,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,118.0,Moderate,11,6,1,Post-Monsoon,0.5076295933567141
Ahmedabad,2015-11-02,122.54,95.68,75.42,44.2,119.62,15.85,75.42,13.78,60.66,73.38,105.07,118.0,Moderate,11,0,0,Post-Monsoon,1.2807274113636349
Ahmedabad,2015-11-03,147.18,95.68,33.06,36.87,69.93,15.85,33.06,21.24,131.12,25.83,60.82,557.0,Severe,11,1,0,Post-Monsoon,1.5382524922841503
Ahmedabad,2015-11-04,214.67,95.68,57.37,42.21,99.57,15.85,57.37,22.18,30.84,41.22,93.71,118.0,Moderate,11,2,0,Post-Monsoon,2.243624558490546
Ahmedabad,2015-11-05,207.13,95.68,28.41,35.31,60.37,15.85,28.41,50.33,30.84,28.86,55.93,536.0,Severe,11,3,0,Post-Monsoon,2.164820211488083
Ahmedabad,2015-11-06,191.01,95.68,39.61,50.11,89.72,15.85,39.61,40.78,27.9,17.39,60.02,354.0,Very Poor,11,4,0,Post-Monsoon,1.996341952379369
Ahmedabad,2015-11-07,192.35,95.68,9.39,29.04,38.43,15.85,9.39,29.18,33.21,22.88,52.49,381.0,Very Poor,11,5,1,Post-Monsoon,2.0103469689554037
Ahmedabad,2015-11-08,127.64,95.68,6.74,31.91,38.64,15.85,6.74,26.94,47.33,9.55,20.72,355.0,Very Poor,11,6,1,Post-Monsoon,1.334030086391826
Ahmedabad,2015-11-09,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,118.0,Moderate,11,0,0,Post-Monsoon,0.5076295933567141
Ahmedabad,2015-11-10,48.57,95.68,9.89,21.69,23.52,15.85,0.89,9.16,30.84,1.07,2.97,118.0,Moderate,11,1,0,Post-Monsoon,0.5076295933567141
